Epoch 1 Training:   0%|                                                                                                          | 0/13500 [00:00<?, ?it/s]C:\Projects\Sereact_coding_challenge\.venv\Lib\site-packages\torch\utils\checkpoint.py:61: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
Epoch 1 Training:   2%|█▎                                                                  | 255/13500 [1:29:12<98:04:16, 26.66s/it, loss=0.941, batch=254]
Epoch 02542: adjusting learning rate of group 0 to 1.6977e-04.
Epoch 02543: adjusting learning rate of group 0 to 1.6975e-04.
Epoch 02544: adjusting learning rate of group 0 to 1.6973e-04.
Epoch 02545: adjusting learning rate of group 0 to 1.6970e-04.
Epoch 02546: adjusting learning rate of group 0 to 1.6968e-04.
Epoch 02547: adjusting learning rate of group 0 to 1.6966e-04.
Epoch 02548: adjusting learning rate of group 0 to 1.6964e-04.
Epoch 02549: adjusting learning rate of group 0 to 1.6961e-04.
Epoch 02550: adjusting learning rate of group 0 to 1.6959e-04.
Epoch 02551: adjusting learning rate of group 0 to 1.6957e-04.
Epoch 02552: adjusting learning rate of group 0 to 1.6955e-04.
Epoch 02553: adjusting learning rate of group 0 to 1.6952e-04.
Epoch 02554: adjusting learning rate of group 0 to 1.6950e-04.
Epoch 02555: adjusting learning rate of group 0 to 1.6948e-04.
Epoch 02556: adjusting learning rate of group 0 to 1.6946e-04.
Epoch 02557: adjusting learning rate of group 0 to 1.6943e-04.
Epoch 02558: adjusting learning rate of group 0 to 1.6941e-04.
Epoch 02559: adjusting learning rate of group 0 to 1.6939e-04.
Epoch 02560: adjusting learning rate of group 0 to 1.6937e-04.
Epoch 02561: adjusting learning rate of group 0 to 1.6934e-04.
Epoch 02562: adjusting learning rate of group 0 to 1.6932e-04.
Epoch 02563: adjusting learning rate of group 0 to 1.6930e-04.
Epoch 02564: adjusting learning rate of group 0 to 1.6927e-04.
Epoch 02565: adjusting learning rate of group 0 to 1.6925e-04.
Epoch 02566: adjusting learning rate of group 0 to 1.6923e-04.
Epoch 02567: adjusting learning rate of group 0 to 1.6921e-04.
Epoch 02568: adjusting learning rate of group 0 to 1.6918e-04.
Epoch 02569: adjusting learning rate of group 0 to 1.6916e-04.
Epoch 02570: adjusting learning rate of group 0 to 1.6914e-04.
Epoch 02571: adjusting learning rate of group 0 to 1.6912e-04.
Epoch 02572: adjusting learning rate of group 0 to 1.6909e-04.
Epoch 02573: adjusting learning rate of group 0 to 1.6907e-04.
Epoch 02574: adjusting learning rate of group 0 to 1.6905e-04.
Epoch 02575: adjusting learning rate of group 0 to 1.6903e-04.
Epoch 02576: adjusting learning rate of group 0 to 1.6900e-04.
Epoch 02577: adjusting learning rate of group 0 to 1.6898e-04.
Epoch 02578: adjusting learning rate of group 0 to 1.6896e-04.
Epoch 02579: adjusting learning rate of group 0 to 1.6893e-04.
Epoch 02580: adjusting learning rate of group 0 to 1.6891e-04.
Epoch 02581: adjusting learning rate of group 0 to 1.6889e-04.
Epoch 02582: adjusting learning rate of group 0 to 1.6887e-04.
Epoch 02583: adjusting learning rate of group 0 to 1.6884e-04.
Epoch 02584: adjusting learning rate of group 0 to 1.6882e-04.
Epoch 02585: adjusting learning rate of group 0 to 1.6880e-04.
Epoch 02586: adjusting learning rate of group 0 to 1.6877e-04.
Epoch 02587: adjusting learning rate of group 0 to 1.6875e-04.
Epoch 02588: adjusting learning rate of group 0 to 1.6873e-04.
Epoch 02589: adjusting learning rate of group 0 to 1.6871e-04.
Epoch 02590: adjusting learning rate of group 0 to 1.6868e-04.
Epoch 02591: adjusting learning rate of group 0 to 1.6866e-04.
Epoch 02592: adjusting learning rate of group 0 to 1.6864e-04.
Epoch 02593: adjusting learning rate of group 0 to 1.6861e-04.
Epoch 02594: adjusting learning rate of group 0 to 1.6859e-04.
Epoch 02595: adjusting learning rate of group 0 to 1.6857e-04.
Epoch 02596: adjusting learning rate of group 0 to 1.6855e-04.
Epoch 02597: adjusting learning rate of group 0 to 1.6852e-04.
Epoch 02598: adjusting learning rate of group 0 to 1.6850e-04.
Epoch 02599: adjusting learning rate of group 0 to 1.6848e-04.
Epoch 02600: adjusting learning rate of group 0 to 1.6845e-04.
Epoch 02601: adjusting learning rate of group 0 to 1.6843e-04.
Epoch 02602: adjusting learning rate of group 0 to 1.6841e-04.
Epoch 02603: adjusting learning rate of group 0 to 1.6839e-04.
Epoch 02604: adjusting learning rate of group 0 to 1.6836e-04.
Epoch 02605: adjusting learning rate of group 0 to 1.6834e-04.
Epoch 02606: adjusting learning rate of group 0 to 1.6832e-04.
Epoch 02607: adjusting learning rate of group 0 to 1.6829e-04.
Epoch 02608: adjusting learning rate of group 0 to 1.6827e-04.
Epoch 02609: adjusting learning rate of group 0 to 1.6825e-04.
Epoch 02610: adjusting learning rate of group 0 to 1.6823e-04.
Epoch 02611: adjusting learning rate of group 0 to 1.6820e-04.
Epoch 02612: adjusting learning rate of group 0 to 1.6818e-04.
Epoch 02613: adjusting learning rate of group 0 to 1.6816e-04.
Epoch 02614: adjusting learning rate of group 0 to 1.6813e-04.
Epoch 02615: adjusting learning rate of group 0 to 1.6811e-04.
Epoch 02616: adjusting learning rate of group 0 to 1.6809e-04.
Epoch 02617: adjusting learning rate of group 0 to 1.6806e-04.
Epoch 02618: adjusting learning rate of group 0 to 1.6804e-04.
Epoch 02619: adjusting learning rate of group 0 to 1.6802e-04.
Epoch 02620: adjusting learning rate of group 0 to 1.6800e-04.
Epoch 02621: adjusting learning rate of group 0 to 1.6797e-04.
Epoch 02622: adjusting learning rate of group 0 to 1.6795e-04.
Epoch 02623: adjusting learning rate of group 0 to 1.6793e-04.
Epoch 02624: adjusting learning rate of group 0 to 1.6790e-04.
Epoch 02625: adjusting learning rate of group 0 to 1.6788e-04.
Epoch 02626: adjusting learning rate of group 0 to 1.6786e-04.
Epoch 02627: adjusting learning rate of group 0 to 1.6783e-04.
Epoch 02628: adjusting learning rate of group 0 to 1.6781e-04.
Epoch 02629: adjusting learning rate of group 0 to 1.6779e-04.
Epoch 02630: adjusting learning rate of group 0 to 1.6776e-04.
Epoch 02631: adjusting learning rate of group 0 to 1.6774e-04.
Epoch 02632: adjusting learning rate of group 0 to 1.6772e-04.
Epoch 02633: adjusting learning rate of group 0 to 1.6770e-04.
Epoch 02634: adjusting learning rate of group 0 to 1.6767e-04.
Epoch 02635: adjusting learning rate of group 0 to 1.6765e-04.
Epoch 02636: adjusting learning rate of group 0 to 1.6763e-04.
Epoch 02637: adjusting learning rate of group 0 to 1.6760e-04.
Epoch 02638: adjusting learning rate of group 0 to 1.6758e-04.
Epoch 02639: adjusting learning rate of group 0 to 1.6756e-04.
Epoch 02640: adjusting learning rate of group 0 to 1.6753e-04.
Epoch 02641: adjusting learning rate of group 0 to 1.6751e-04.
Epoch 02642: adjusting learning rate of group 0 to 1.6749e-04.
Epoch 02643: adjusting learning rate of group 0 to 1.6746e-04.
Epoch 02644: adjusting learning rate of group 0 to 1.6744e-04.
Epoch 02645: adjusting learning rate of group 0 to 1.6742e-04.
Epoch 02646: adjusting learning rate of group 0 to 1.6739e-04.
Epoch 02647: adjusting learning rate of group 0 to 1.6737e-04.
Epoch 02648: adjusting learning rate of group 0 to 1.6735e-04.
Epoch 02649: adjusting learning rate of group 0 to 1.6732e-04.
Epoch 02650: adjusting learning rate of group 0 to 1.6730e-04.
Epoch 02651: adjusting learning rate of group 0 to 1.6728e-04.
Epoch 02652: adjusting learning rate of group 0 to 1.6725e-04.
Epoch 02653: adjusting learning rate of group 0 to 1.6723e-04.
Epoch 02654: adjusting learning rate of group 0 to 1.6721e-04.
Epoch 02655: adjusting learning rate of group 0 to 1.6718e-04.
Epoch 02656: adjusting learning rate of group 0 to 1.6716e-04.
Epoch 02657: adjusting learning rate of group 0 to 1.6714e-04.
Epoch 02658: adjusting learning rate of group 0 to 1.6712e-04.
Epoch 02659: adjusting learning rate of group 0 to 1.6709e-04.
Epoch 02660: adjusting learning rate of group 0 to 1.6707e-04.
Epoch 02661: adjusting learning rate of group 0 to 1.6705e-04.
Epoch 02662: adjusting learning rate of group 0 to 1.6702e-04.
Epoch 02663: adjusting learning rate of group 0 to 1.6700e-04.
Epoch 02664: adjusting learning rate of group 0 to 1.6698e-04.
Epoch 02665: adjusting learning rate of group 0 to 1.6695e-04.
Epoch 02666: adjusting learning rate of group 0 to 1.6693e-04.
Epoch 02667: adjusting learning rate of group 0 to 1.6691e-04.
Epoch 02668: adjusting learning rate of group 0 to 1.6688e-04.
Epoch 02669: adjusting learning rate of group 0 to 1.6686e-04.
Epoch 02670: adjusting learning rate of group 0 to 1.6684e-04.
Epoch 02671: adjusting learning rate of group 0 to 1.6681e-04.
Epoch 02672: adjusting learning rate of group 0 to 1.6679e-04.
Epoch 02673: adjusting learning rate of group 0 to 1.6677e-04.
Epoch 02674: adjusting learning rate of group 0 to 1.6674e-04.
Epoch 02675: adjusting learning rate of group 0 to 1.6672e-04.
Epoch 02676: adjusting learning rate of group 0 to 1.6669e-04.
Epoch 02677: adjusting learning rate of group 0 to 1.6667e-04.
Epoch 02678: adjusting learning rate of group 0 to 1.6665e-04.
Epoch 02679: adjusting learning rate of group 0 to 1.6662e-04.
Epoch 02680: adjusting learning rate of group 0 to 1.6660e-04.
Epoch 02681: adjusting learning rate of group 0 to 1.6658e-04.
Epoch 02682: adjusting learning rate of group 0 to 1.6655e-04.
Epoch 02683: adjusting learning rate of group 0 to 1.6653e-04.
Epoch 02684: adjusting learning rate of group 0 to 1.6651e-04.
Epoch 02685: adjusting learning rate of group 0 to 1.6648e-04.
Epoch 02686: adjusting learning rate of group 0 to 1.6646e-04.
Epoch 02687: adjusting learning rate of group 0 to 1.6644e-04.
Epoch 02688: adjusting learning rate of group 0 to 1.6641e-04.
Epoch 02689: adjusting learning rate of group 0 to 1.6639e-04.
Epoch 02690: adjusting learning rate of group 0 to 1.6637e-04.
Epoch 02691: adjusting learning rate of group 0 to 1.6634e-04.
Epoch 02692: adjusting learning rate of group 0 to 1.6632e-04.
Epoch 02693: adjusting learning rate of group 0 to 1.6630e-04.
Epoch 02694: adjusting learning rate of group 0 to 1.6627e-04.
Epoch 02695: adjusting learning rate of group 0 to 1.6625e-04.
Epoch 02696: adjusting learning rate of group 0 to 1.6623e-04.
Epoch 02697: adjusting learning rate of group 0 to 1.6620e-04.
Epoch 02698: adjusting learning rate of group 0 to 1.6618e-04.
Epoch 02699: adjusting learning rate of group 0 to 1.6615e-04.
Epoch 02700: adjusting learning rate of group 0 to 1.6613e-04.
Epoch 02701: adjusting learning rate of group 0 to 1.6611e-04.
Epoch 02702: adjusting learning rate of group 0 to 1.6608e-04.
Epoch 02703: adjusting learning rate of group 0 to 1.6606e-04.
Epoch 02704: adjusting learning rate of group 0 to 1.6604e-04.
Epoch 02705: adjusting learning rate of group 0 to 1.6601e-04.
Epoch 02706: adjusting learning rate of group 0 to 1.6599e-04.
Epoch 02707: adjusting learning rate of group 0 to 1.6597e-04.
Epoch 02708: adjusting learning rate of group 0 to 1.6594e-04.
Epoch 02709: adjusting learning rate of group 0 to 1.6592e-04.
Epoch 02710: adjusting learning rate of group 0 to 1.6590e-04.
Epoch 02711: adjusting learning rate of group 0 to 1.6587e-04.
Epoch 02712: adjusting learning rate of group 0 to 1.6585e-04.
Epoch 02713: adjusting learning rate of group 0 to 1.6582e-04.
Epoch 02714: adjusting learning rate of group 0 to 1.6580e-04.
Epoch 02715: adjusting learning rate of group 0 to 1.6578e-04.
Epoch 02716: adjusting learning rate of group 0 to 1.6575e-04.
Epoch 02717: adjusting learning rate of group 0 to 1.6573e-04.
Epoch 02718: adjusting learning rate of group 0 to 1.6571e-04.
Epoch 02719: adjusting learning rate of group 0 to 1.6568e-04.
Epoch 02720: adjusting learning rate of group 0 to 1.6566e-04.
Epoch 02721: adjusting learning rate of group 0 to 1.6563e-04.
Epoch 02722: adjusting learning rate of group 0 to 1.6561e-04.
Epoch 02723: adjusting learning rate of group 0 to 1.6559e-04.
Epoch 02724: adjusting learning rate of group 0 to 1.6556e-04.
Epoch 02725: adjusting learning rate of group 0 to 1.6554e-04.
Epoch 02726: adjusting learning rate of group 0 to 1.6552e-04.
Epoch 02727: adjusting learning rate of group 0 to 1.6549e-04.
Epoch 02728: adjusting learning rate of group 0 to 1.6547e-04.
Epoch 02729: adjusting learning rate of group 0 to 1.6545e-04.
Epoch 02730: adjusting learning rate of group 0 to 1.6542e-04.
Epoch 02731: adjusting learning rate of group 0 to 1.6540e-04.
Epoch 02732: adjusting learning rate of group 0 to 1.6537e-04.
Epoch 02733: adjusting learning rate of group 0 to 1.6535e-04.
Epoch 02734: adjusting learning rate of group 0 to 1.6533e-04.
Epoch 02735: adjusting learning rate of group 0 to 1.6530e-04.
Epoch 02736: adjusting learning rate of group 0 to 1.6528e-04.
Epoch 02737: adjusting learning rate of group 0 to 1.6525e-04.
Epoch 02738: adjusting learning rate of group 0 to 1.6523e-04.
Epoch 02739: adjusting learning rate of group 0 to 1.6521e-04.
Epoch 02740: adjusting learning rate of group 0 to 1.6518e-04.
Epoch 02741: adjusting learning rate of group 0 to 1.6516e-04.
Epoch 02742: adjusting learning rate of group 0 to 1.6514e-04.
Epoch 02743: adjusting learning rate of group 0 to 1.6511e-04.
Epoch 02744: adjusting learning rate of group 0 to 1.6509e-04.
Epoch 02745: adjusting learning rate of group 0 to 1.6506e-04.
Epoch 02746: adjusting learning rate of group 0 to 1.6504e-04.
Epoch 02747: adjusting learning rate of group 0 to 1.6502e-04.
Epoch 02748: adjusting learning rate of group 0 to 1.6499e-04.
Epoch 02749: adjusting learning rate of group 0 to 1.6497e-04.
Epoch 02750: adjusting learning rate of group 0 to 1.6494e-04.
Epoch 02751: adjusting learning rate of group 0 to 1.6492e-04.
Epoch 02752: adjusting learning rate of group 0 to 1.6490e-04.
Epoch 02753: adjusting learning rate of group 0 to 1.6487e-04.
Epoch 02754: adjusting learning rate of group 0 to 1.6485e-04.
Epoch 02755: adjusting learning rate of group 0 to 1.6483e-04.
Epoch 02756: adjusting learning rate of group 0 to 1.6480e-04.
Epoch 02757: adjusting learning rate of group 0 to 1.6478e-04.
Epoch 02758: adjusting learning rate of group 0 to 1.6475e-04.
Epoch 02759: adjusting learning rate of group 0 to 1.6473e-04.
Epoch 02760: adjusting learning rate of group 0 to 1.6471e-04.
Epoch 02761: adjusting learning rate of group 0 to 1.6468e-04.
Epoch 02762: adjusting learning rate of group 0 to 1.6466e-04.
Epoch 02763: adjusting learning rate of group 0 to 1.6463e-04.
Epoch 02764: adjusting learning rate of group 0 to 1.6461e-04.
Epoch 02765: adjusting learning rate of group 0 to 1.6459e-04.
Epoch 02766: adjusting learning rate of group 0 to 1.6456e-04.
Epoch 02767: adjusting learning rate of group 0 to 1.6454e-04.
Epoch 02768: adjusting learning rate of group 0 to 1.6451e-04.
Epoch 02769: adjusting learning rate of group 0 to 1.6449e-04.
Epoch 02770: adjusting learning rate of group 0 to 1.6447e-04.
Epoch 02771: adjusting learning rate of group 0 to 1.6444e-04.
Epoch 02772: adjusting learning rate of group 0 to 1.6442e-04.
Epoch 02773: adjusting learning rate of group 0 to 1.6439e-04.
Epoch 02774: adjusting learning rate of group 0 to 1.6437e-04.
Epoch 02775: adjusting learning rate of group 0 to 1.6435e-04.
Epoch 02776: adjusting learning rate of group 0 to 1.6432e-04.
Epoch 02777: adjusting learning rate of group 0 to 1.6430e-04.
Epoch 02778: adjusting learning rate of group 0 to 1.6427e-04.
Epoch 02779: adjusting learning rate of group 0 to 1.6425e-04.
Epoch 02780: adjusting learning rate of group 0 to 1.6423e-04.
Epoch 02781: adjusting learning rate of group 0 to 1.6420e-04.
Epoch 02782: adjusting learning rate of group 0 to 1.6418e-04.
Epoch 02783: adjusting learning rate of group 0 to 1.6415e-04.
Epoch 02784: adjusting learning rate of group 0 to 1.6413e-04.
Epoch 02785: adjusting learning rate of group 0 to 1.6410e-04.
Epoch 02786: adjusting learning rate of group 0 to 1.6408e-04.
Epoch 02787: adjusting learning rate of group 0 to 1.6406e-04.
Epoch 02788: adjusting learning rate of group 0 to 1.6403e-04.
Epoch 02789: adjusting learning rate of group 0 to 1.6401e-04.
Epoch 02790: adjusting learning rate of group 0 to 1.6398e-04.
Epoch 02791: adjusting learning rate of group 0 to 1.6396e-04.
Epoch 02792: adjusting learning rate of group 0 to 1.6394e-04.
Epoch 02793: adjusting learning rate of group 0 to 1.6391e-04.
Epoch 02794: adjusting learning rate of group 0 to 1.6389e-04.
Epoch 02795: adjusting learning rate of group 0 to 1.6386e-04.
Epoch 02796: adjusting learning rate of group 0 to 1.6384e-04.
Epoch 02797: adjusting learning rate of group 0 to 1.6381e-04.
Epoch 02798: adjusting learning rate of group 0 to 1.6379e-04.
Epoch 02799: adjusting learning rate of group 0 to 1.6377e-04.
Epoch 02800: adjusting learning rate of group 0 to 1.6374e-04.
Epoch 02801: adjusting learning rate of group 0 to 1.6372e-04.
Epoch 02802: adjusting learning rate of group 0 to 1.6369e-04.
Epoch 02803: adjusting learning rate of group 0 to 1.6367e-04.
Epoch 02804: adjusting learning rate of group 0 to 1.6365e-04.
Epoch 02805: adjusting learning rate of group 0 to 1.6362e-04.
Epoch 02806: adjusting learning rate of group 0 to 1.6360e-04.
Epoch 02807: adjusting learning rate of group 0 to 1.6357e-04.
Epoch 02808: adjusting learning rate of group 0 to 1.6355e-04.
Epoch 02809: adjusting learning rate of group 0 to 1.6352e-04.
Epoch 02810: adjusting learning rate of group 0 to 1.6350e-04.
Epoch 02811: adjusting learning rate of group 0 to 1.6348e-04.
Epoch 02812: adjusting learning rate of group 0 to 1.6345e-04.
Epoch 02813: adjusting learning rate of group 0 to 1.6343e-04.
Epoch 02814: adjusting learning rate of group 0 to 1.6340e-04.
Epoch 02815: adjusting learning rate of group 0 to 1.6338e-04.
Epoch 02816: adjusting learning rate of group 0 to 1.6335e-04.
Epoch 02817: adjusting learning rate of group 0 to 1.6333e-04.
Epoch 02818: adjusting learning rate of group 0 to 1.6331e-04.
Epoch 02819: adjusting learning rate of group 0 to 1.6328e-04.
Epoch 02820: adjusting learning rate of group 0 to 1.6326e-04.
Epoch 02821: adjusting learning rate of group 0 to 1.6323e-04.
Epoch 02822: adjusting learning rate of group 0 to 1.6321e-04.
Epoch 02823: adjusting learning rate of group 0 to 1.6318e-04.
Epoch 02824: adjusting learning rate of group 0 to 1.6316e-04.
Epoch 02825: adjusting learning rate of group 0 to 1.6314e-04.
Epoch 02826: adjusting learning rate of group 0 to 1.6311e-04.
Epoch 02827: adjusting learning rate of group 0 to 1.6309e-04.
Epoch 02828: adjusting learning rate of group 0 to 1.6306e-04.
Epoch 02829: adjusting learning rate of group 0 to 1.6304e-04.
Epoch 02830: adjusting learning rate of group 0 to 1.6301e-04.
Epoch 02831: adjusting learning rate of group 0 to 1.6299e-04.
Epoch 02832: adjusting learning rate of group 0 to 1.6296e-04.
Epoch 02833: adjusting learning rate of group 0 to 1.6294e-04.
Epoch 02834: adjusting learning rate of group 0 to 1.6292e-04.
Epoch 02835: adjusting learning rate of group 0 to 1.6289e-04.
Epoch 02836: adjusting learning rate of group 0 to 1.6287e-04.
Epoch 02837: adjusting learning rate of group 0 to 1.6284e-04.
Epoch 02838: adjusting learning rate of group 0 to 1.6282e-04.
Epoch 02839: adjusting learning rate of group 0 to 1.6279e-04.
Epoch 02840: adjusting learning rate of group 0 to 1.6277e-04.
Epoch 02841: adjusting learning rate of group 0 to 1.6274e-04.
Epoch 02842: adjusting learning rate of group 0 to 1.6272e-04.
Epoch 02843: adjusting learning rate of group 0 to 1.6270e-04.
Epoch 02844: adjusting learning rate of group 0 to 1.6267e-04.
Epoch 02845: adjusting learning rate of group 0 to 1.6265e-04.
Epoch 02846: adjusting learning rate of group 0 to 1.6262e-04.
Epoch 02847: adjusting learning rate of group 0 to 1.6260e-04.
Epoch 02848: adjusting learning rate of group 0 to 1.6257e-04.
Epoch 02849: adjusting learning rate of group 0 to 1.6255e-04.
Epoch 02850: adjusting learning rate of group 0 to 1.6252e-04.
Epoch 02851: adjusting learning rate of group 0 to 1.6250e-04.
Epoch 02852: adjusting learning rate of group 0 to 1.6248e-04.
Epoch 02853: adjusting learning rate of group 0 to 1.6245e-04.
Epoch 02854: adjusting learning rate of group 0 to 1.6243e-04.
Epoch 02855: adjusting learning rate of group 0 to 1.6240e-04.
Epoch 02856: adjusting learning rate of group 0 to 1.6238e-04.
Epoch 02857: adjusting learning rate of group 0 to 1.6235e-04.
Epoch 02858: adjusting learning rate of group 0 to 1.6233e-04.
Epoch 02859: adjusting learning rate of group 0 to 1.6230e-04.
Epoch 02860: adjusting learning rate of group 0 to 1.6228e-04.
Epoch 02861: adjusting learning rate of group 0 to 1.6225e-04.
Epoch 02862: adjusting learning rate of group 0 to 1.6223e-04.
Epoch 02863: adjusting learning rate of group 0 to 1.6221e-04.
Epoch 02864: adjusting learning rate of group 0 to 1.6218e-04.
Epoch 02865: adjusting learning rate of group 0 to 1.6216e-04.
Epoch 02866: adjusting learning rate of group 0 to 1.6213e-04.
Epoch 02867: adjusting learning rate of group 0 to 1.6211e-04.
Epoch 02868: adjusting learning rate of group 0 to 1.6208e-04.
Epoch 02869: adjusting learning rate of group 0 to 1.6206e-04.
Epoch 02870: adjusting learning rate of group 0 to 1.6203e-04.
Epoch 02871: adjusting learning rate of group 0 to 1.6201e-04.
Epoch 02872: adjusting learning rate of group 0 to 1.6198e-04.
Epoch 02873: adjusting learning rate of group 0 to 1.6196e-04.
Epoch 02874: adjusting learning rate of group 0 to 1.6193e-04.
Epoch 02875: adjusting learning rate of group 0 to 1.6191e-04.
Epoch 02876: adjusting learning rate of group 0 to 1.6188e-04.
Epoch 02877: adjusting learning rate of group 0 to 1.6186e-04.
Epoch 02878: adjusting learning rate of group 0 to 1.6184e-04.
Epoch 02879: adjusting learning rate of group 0 to 1.6181e-04.
Epoch 02880: adjusting learning rate of group 0 to 1.6179e-04.
Epoch 02881: adjusting learning rate of group 0 to 1.6176e-04.
Epoch 02882: adjusting learning rate of group 0 to 1.6174e-04.
Epoch 02883: adjusting learning rate of group 0 to 1.6171e-04.
Epoch 02884: adjusting learning rate of group 0 to 1.6169e-04.
Epoch 02885: adjusting learning rate of group 0 to 1.6166e-04.
Epoch 02886: adjusting learning rate of group 0 to 1.6164e-04.
Epoch 02887: adjusting learning rate of group 0 to 1.6161e-04.
Epoch 02888: adjusting learning rate of group 0 to 1.6159e-04.
Epoch 02889: adjusting learning rate of group 0 to 1.6156e-04.
Epoch 02890: adjusting learning rate of group 0 to 1.6154e-04.
Epoch 02891: adjusting learning rate of group 0 to 1.6151e-04.
Epoch 02892: adjusting learning rate of group 0 to 1.6149e-04.
Epoch 02893: adjusting learning rate of group 0 to 1.6146e-04.
Epoch 02894: adjusting learning rate of group 0 to 1.6144e-04.
Epoch 02895: adjusting learning rate of group 0 to 1.6141e-04.
Epoch 02896: adjusting learning rate of group 0 to 1.6139e-04.
Epoch 02897: adjusting learning rate of group 0 to 1.6137e-04.
Epoch 02898: adjusting learning rate of group 0 to 1.6134e-04.
Epoch 02899: adjusting learning rate of group 0 to 1.6132e-04.
Epoch 02900: adjusting learning rate of group 0 to 1.6129e-04.
Epoch 02901: adjusting learning rate of group 0 to 1.6127e-04.
Epoch 02902: adjusting learning rate of group 0 to 1.6124e-04.
Epoch 02903: adjusting learning rate of group 0 to 1.6122e-04.
Epoch 02904: adjusting learning rate of group 0 to 1.6119e-04.
Epoch 02905: adjusting learning rate of group 0 to 1.6117e-04.
Epoch 02906: adjusting learning rate of group 0 to 1.6114e-04.
Epoch 02907: adjusting learning rate of group 0 to 1.6112e-04.
Epoch 02908: adjusting learning rate of group 0 to 1.6109e-04.
Epoch 02909: adjusting learning rate of group 0 to 1.6107e-04.
Epoch 02910: adjusting learning rate of group 0 to 1.6104e-04.
Epoch 02911: adjusting learning rate of group 0 to 1.6102e-04.
Epoch 02912: adjusting learning rate of group 0 to 1.6099e-04.
Epoch 02913: adjusting learning rate of group 0 to 1.6097e-04.
Epoch 02914: adjusting learning rate of group 0 to 1.6094e-04.
Epoch 02915: adjusting learning rate of group 0 to 1.6092e-04.
Epoch 02916: adjusting learning rate of group 0 to 1.6089e-04.
Epoch 02917: adjusting learning rate of group 0 to 1.6087e-04.
Epoch 02918: adjusting learning rate of group 0 to 1.6084e-04.
Epoch 02919: adjusting learning rate of group 0 to 1.6082e-04.
Epoch 02920: adjusting learning rate of group 0 to 1.6079e-04.
Epoch 02921: adjusting learning rate of group 0 to 1.6077e-04.
Epoch 02922: adjusting learning rate of group 0 to 1.6074e-04.
Epoch 02923: adjusting learning rate of group 0 to 1.6072e-04.
Epoch 02924: adjusting learning rate of group 0 to 1.6069e-04.
Epoch 02925: adjusting learning rate of group 0 to 1.6067e-04.
Epoch 02926: adjusting learning rate of group 0 to 1.6064e-04.
Epoch 02927: adjusting learning rate of group 0 to 1.6062e-04.
Epoch 02928: adjusting learning rate of group 0 to 1.6059e-04.
Epoch 02929: adjusting learning rate of group 0 to 1.6057e-04.
Epoch 02930: adjusting learning rate of group 0 to 1.6054e-04.
Epoch 02931: adjusting learning rate of group 0 to 1.6052e-04.
Epoch 02932: adjusting learning rate of group 0 to 1.6049e-04.
Epoch 02933: adjusting learning rate of group 0 to 1.6047e-04.
Epoch 02934: adjusting learning rate of group 0 to 1.6044e-04.
Epoch 02935: adjusting learning rate of group 0 to 1.6042e-04.
Epoch 02936: adjusting learning rate of group 0 to 1.6039e-04.
Epoch 02937: adjusting learning rate of group 0 to 1.6037e-04.
Epoch 02938: adjusting learning rate of group 0 to 1.6034e-04.
Epoch 02939: adjusting learning rate of group 0 to 1.6032e-04.
Epoch 02940: adjusting learning rate of group 0 to 1.6029e-04.
Epoch 02941: adjusting learning rate of group 0 to 1.6027e-04.
Epoch 02942: adjusting learning rate of group 0 to 1.6024e-04.
Epoch 02943: adjusting learning rate of group 0 to 1.6022e-04.
Epoch 02944: adjusting learning rate of group 0 to 1.6019e-04.
Epoch 02945: adjusting learning rate of group 0 to 1.6017e-04.
Epoch 02946: adjusting learning rate of group 0 to 1.6014e-04.
Epoch 02947: adjusting learning rate of group 0 to 1.6012e-04.
Epoch 02948: adjusting learning rate of group 0 to 1.6009e-04.
Epoch 02949: adjusting learning rate of group 0 to 1.6007e-04.
Epoch 02950: adjusting learning rate of group 0 to 1.6004e-04.
Epoch 02951: adjusting learning rate of group 0 to 1.6002e-04.
Epoch 02952: adjusting learning rate of group 0 to 1.5999e-04.
Epoch 02953: adjusting learning rate of group 0 to 1.5997e-04.
Epoch 02954: adjusting learning rate of group 0 to 1.5994e-04.
Epoch 02955: adjusting learning rate of group 0 to 1.5992e-04.
Epoch 02956: adjusting learning rate of group 0 to 1.5989e-04.
Epoch 02957: adjusting learning rate of group 0 to 1.5987e-04.
Epoch 02958: adjusting learning rate of group 0 to 1.5984e-04.
Epoch 02959: adjusting learning rate of group 0 to 1.5982e-04.
Epoch 02960: adjusting learning rate of group 0 to 1.5979e-04.
Epoch 02961: adjusting learning rate of group 0 to 1.5977e-04.
Epoch 02962: adjusting learning rate of group 0 to 1.5974e-04.
Epoch 02963: adjusting learning rate of group 0 to 1.5971e-04.
Epoch 02964: adjusting learning rate of group 0 to 1.5969e-04.
Epoch 02965: adjusting learning rate of group 0 to 1.5966e-04.
Epoch 02966: adjusting learning rate of group 0 to 1.5964e-04.
Epoch 02967: adjusting learning rate of group 0 to 1.5961e-04.
Epoch 02968: adjusting learning rate of group 0 to 1.5959e-04.
Epoch 02969: adjusting learning rate of group 0 to 1.5956e-04.
Epoch 02970: adjusting learning rate of group 0 to 1.5954e-04.
Epoch 02971: adjusting learning rate of group 0 to 1.5951e-04.
Epoch 02972: adjusting learning rate of group 0 to 1.5949e-04.
